score,budget_x,country
55.0,127200000.0,DE
66.0,73000000.0,ES
60.0,13000000.0,AU
71.0,61000000.0,AU
73.0,24070000.0,JP
67.0,77000000.0,AU
70.0,62200000.0,KR
71.0,1100000.0,AU
62.0,133000000.0,US
69.0,23000000.0,AU
75.0,75600000.0,US
66.0,145000000.0,AU
66.0,111000000.0,JP
65.0,50000000.0,AU
53.0,97250080.0,FR
55.0,81000000.0,BR
74.0,1200000.0,AU
69.0,54600000.0,CN
63.0,45000000.0,AU
61.0,97000000.0,AU
65.0,18000000.0,AU
74.0,30000000.0,AU
66.0,80017249.0,AU
80.0,151860000.0,AR
65.0,23000000.0,JP
78.0,145400000.0,US
65.0,95600000.0,ES
56.0,79800000.0,PH
78.0,40011149.2,AU
69.0,93900000.0,US
61.0,60000000.0,AU
76.0,9164600.0,AU
72.0,45000000.0,AU
72.0,80000000.0,AU
76.0,5000000.0,AU
61.0,75700000.0,US
60.0,75000000.0,AU
0.0,256940000.0,JP
73.0,1832000.0,KR
65.0,57200000.0,AU
59.0,175000000.0,AU
76.0,182000000.0,AU
76.0,28000000.0,AU
50.0,151600000.0,JP
72.0,200000000.0,AU
72.0,3000000.0,AU
58.0,35000000.0,AU
62.0,5000000.0,US
51.0,153000000.0,US
76.0,115200000.0,JP
62.0,75000000.0,AU
72.0,125600000.0,FR
56.0,138000000.0,US
69.0,118600000.0,US
56.0,118698000.0,GB
55.0,15000000.0,AU
50.0,129800000.0,US
56.0,130200000.0,US
61.0,17000000.0,US
47.0,57800000.0,US
64.0,35000000.0,DE
81.0,28000000.0,AU
81.0,60000000.0,AU
72.0,75000000.0,AU
77.0,108000000.0,AU
85.0,55000000.0,AU
54.0,750000.0,AU
68.0,37000000.0,AU
74.0,30000000.0,AU
70.0,30620000.0,JP
40.0,76800000.0,KR
65.0,150000000.0,AU
81.0,46000000.0,AU
83.0,3180000.0,AU
60.0,200000000.0,AU
79.0,104600000.0,IT
60.0,40000000.0,AU
63.0,120000000.0,AU
72.0,152000000.0,AU
27.0,15541000.0,US
75.0,20000000.0,BE
67.0,58100000.0,AU
79.0,20000000.0,AU
10.0,201940000.0,JP
66.0,124600000.0,IE
68.0,200000000.0,AU
69.0,93900000.0,US
62.0,82000000.0,AU
65.0,118400000.0,AU
76.0,6400000.0,AU
62.0,85000000.0,AU
56.0,88000000.0,AU
58.0,100000000.0,AU
58.0,70000000.0,AU
75.0,106600000.0,AU
70.0,35000000.0,AU
70.0,20000000.0,AU
71.0,1000000.0,US
63.0,55000000.0,AU
75.0,100000000.0,AU
75.0,100000.0,US
68.0,52600004.0,DK
78.0,12500000.0,AU
64.0,96800000.0,US
50.0,151600000.0,ES
81.0,203000000.0,JP
53.0,95400000.0,US
70.0,123240000.0,AR
74.0,145000000.0,AU
64.0,160000000.0,AU
71.0,25000000.0,AU
70.0,140000000.0,AU
55.0,60000000.0,AU
55.0,50000000.0,AU
62.0,137500000.0,AU
70.0,150000000.0,AU
71.0,145000000.0,AU
60.0,146740000.0,US
79.0,40000000.0,AU
69.0,53620000.0,AU
67.0,123000000.0,AU
57.0,100400000.0,US
61.0,3947600.0,AU
57.0,70000000.0,AU
62.0,3000000.0,US
77.0,116800000.0,US
66.0,119400000.0,US
72.0,100000000.0,AU
72.0,4000000.0,AU
72.0,26848000.0,FR
71.0,7623000.0,US
51.0,116000000.0,CN
64.0,77400000.0,KR
67.0,9000000.0,AU
57.0,17480000.0,JP
67.0,90000000.0,AU
62.0,30000000.0,AU
71.0,79497600.0,JP
65.0,40000000.0,AU
70.0,47000000.0,AU
61.0,107000000.0,US
59.0,125000000.0,AU
59.0,15000000.0,AU
61.0,98600000.0,GB
69.0,160000000.0,AU
65.0,16800000.0,US
72.0,150000000.0,AU
56.0,109200000.0,AU
65.0,30000000.0,AU
69.0,1500000.0,AU
64.0,180000000.0,AU
69.0,116600000.0,AU
75.0,34000000.0,AU
65.0,185000000.0,AU
71.0,124200000.0,AU
67.0,20000000.0,AU
20.0,12001040.0,PH
65.0,15000000.0,US
68.0,52540000.0,RU
74.0,85000000.0,ES
83.0,7000000.0,AU
61.0,10880000.0,US
72.0,37000000.0,AU
78.0,116000000.0,AU
71.0,150000000.0,AU
78.0,4000000.0,AU
66.0,44000000.0,AU
79.0,50000000.0,AU
71.0,6000000.0,AU
70.0,30000000.0,AU
70.0,85000000.0,AU
57.0,104698000.0,JP
66.0,170000000.0,AU
70.0,4300000.0,FR
72.0,139000000.0,US
71.0,60000000.0,AU
78.0,15000000.0,US
54.0,179000000.0,AU
69.0,6000000.0,AU
82.0,100000000.0,AU
61.0,110000000.0,AU
64.0,155000000.0,AU
67.0,9000000.0,US
73.0,109000000.0,JP
0.0,70000000.0,US
73.0,73800000.0,AU
72.0,18000000.0,AU
67.0,105000000.0,AU
82.0,8234023.8,AU
69.0,35000000.0,AU
66.0,40000000.0,AU
63.0,87000000.0,US
79.0,25000000.0,AU
65.0,36820000.0,JP
84.0,127200000.0,AU
58.0,35000000.0,AU
83.0,7911023.8,AU
49.0,6200000.0,US
62.0,100000000.0,AU
73.0,4000000.0,AU
57.0,3000000.0,DE
69.0,82500000.0,US
51.0,3740000.0,TR
65.0,6600000.0,AU
70.0,60000000.0,AU
61.0,75400000.0,US
22.0,12001040.0,KR
68.0,71180000.0,AU
67.0,150000000.0,AU
70.0,165000000.0,AU
0.0,223940000.0,US
67.0,30000000.0,AU
64.0,98600000.0,AU
61.0,102400000.0,TR
60.0,200000000.0,AU
85.0,1200000.0,AU
64.0,10000000.0,AU
73.0,119000000.0,MX
51.0,120400000.0,US
56.0,192000000.0,JP
61.0,65000000.0,FR
62.0,26000000.0,AU
62.0,50000000.0,AU
68.0,87300000.0,TW
85.0,25000000.0,AU
68.0,81500000.0,US
90.0,254000000.0,MX
49.0,152200000.0,KR
62.0,6588914.8,US
68.0,121000000.0,US
69.0,119100000.0,US
65.0,112600000.0,AU
67.0,113600000.0,JP
61.0,45000000.0,AU
60.0,3160000.2,AU
65.0,185000000.0,AU
71.0,6000000.0,TH
57.0,4000000.0,US
60.0,50000000.0,AU
72.0,150000000.0,AU
68.0,30000000.0,AU
58.0,97140000.0,US
76.0,133460000.0,ES
68.0,130000000.0,AU
68.0,12000000.0,AU
68.0,500000.0,AU
60.0,74000000.0,US
68.0,75000000.0,AU
73.0,28000000.0,AU
64.0,170000000.0,AU
70.0,3800000.0,US
79.0,60000000.0,AU
79.0,17000000.0,AU
40.0,101800000.0,KR
60.0,115200000.0,US
73.0,10000000.0,AU
70.0,170000000.0,AU
64.0,92600000.0,SG
68.0,103040000.0,MX
79.0,42000000.0,AU
79.0,15000000.0,AU
68.0,90000000.0,AU
53.0,149000000.0,US
58.0,86159000.0,US
69.0,5000000.0,US
67.0,20000000.0,AU
68.0,87000000.0,JP
50.0,116800000.0,KR
64.0,50000000.0,US
75.0,50000000.0,AU
71.0,30107840.0,AU
54.0,40000000.0,AU
79.0,61000000.0,AU
81.0,10500000.0,AU
66.0,2300000.0,US
81.0,3700000.0,AU
67.0,37800000.0,US
68.0,150000000.0,AU
54.0,130800000.0,US
71.0,132860000.0,US
69.0,18000000.0,AU
81.0,203000000.0,AU
81.0,35000000.0,US
64.0,70000000.0,AU
59.0,20000000.0,AU
75.0,127200000.0,CN
81.0,10000000.0,AU
68.0,81500000.0,US
77.0,11000000.0,AU
69.0,17000000.0,AU
58.0,14000000.0,US
51.0,138000000.0,US
66.0,57500000.0,AU
65.0,1750000.0,US
63.0,160000000.0,AU
63.0,125000000.0,AU
50.0,175600000.0,KR
50.0,57000000.0,AU
61.0,4749917.0,US
61.0,8000000.0,FR
70.0,80000000.0,AU
51.0,40000000.0,AU
48.0,117000000.0,DE
84.0,30000000.0,AU
52.0,2011799.0,AU
67.0,128500000.0,AU
63.0,70000000.0,AU
74.0,178000000.0,AU
71.0,87000000.0,US
69.0,130000000.0,AU
79.0,29215333.2,AU
76.0,140000000.0,AU
73.0,128940000.0,AU
53.0,116000000.0,AU
66.0,82000000.0,AU
72.0,32317939.2,JP
62.0,10503445.0,FR
68.0,17000000.0,AU
70.0,50000000.0,AU
58.0,220000000.0,AU
70.0,60000000.0,AU
62.0,86000000.0,AU
76.0,3500000.0,US
68.0,8300000.0,AU
59.0,147200000.0,ES
80.0,97600000.0,AU
54.0,130200000.0,IT
69.0,175000000.0,AU
69.0,27000000.0,AU
61.0,40000000.0,AU
65.0,250000.0,US
71.0,25352400.0,AU
67.0,35000000.0,AU
55.0,162000000.0,US
67.0,103000000.0,AU
75.0,3000000.0,AU
61.0,90400000.0,AU
44.0,84100000.0,MX
72.0,95000000.0,AU
72.0,26080000.0,JP
62.0,35000000.0,AU
62.0,67800000.0,ES
50.0,142600000.0,AU
61.0,62000000.0,CA
60.0,105000000.0,AU
75.0,30000000.0,AU
65.0,120600000.0,US
72.0,91200000.0,AU
64.0,66000000.0,AU
83.0,961023.8,AU
66.0,187500000.0,AU
75.0,95000000.0,AU
73.0,18000000.0,AU
60.0,185000000.0,AU
63.0,110000000.0,US
74.0,125000000.0,AU
68.0,68800000.0,GB
69.0,40000000.0,AU
76.0,9000000.0,US
62.0,161400000.0,AU
68.0,80000000.0,AU
60.0,17500000.0,AU
49.0,167400000.0,US
61.0,88600000.0,US
79.0,28000000.0,AU
79.0,20000000.0,AU
67.0,96700000.0,AU
66.0,23000000.0,AU
77.0,26473270.6,AU
50.0,131200000.0,HK
77.0,20000000.0,US
72.0,111000000.0,AU
75.0,135000000.0,AU
71.0,10000000.0,AU
81.0,135600000.0,AU
73.0,63700000.0,AU
77.0,97400000.0,AU
65.0,86140000.0,US
59.0,140400000.0,AU
76.0,13000000.0,AU
73.0,7500000.0,AU
52.0,200000000.0,AU
81.0,23844556.2,JP
67.0,5000000.0,RU
70.0,70000000.0,AU
75.0,7000000.0,AU
70.0,25000000.0,AU
70.0,25000000.0,AU
63.0,3000000.0,AU
0.0,244940000.0,US
78.0,101400000.0,US
60.0,25000000.0,US
48.0,104000000.0,JP
69.0,15000000.0,AU
72.0,90000000.0,AU
62.0,9000000.0,AU
62.0,140000.0,AU
68.0,118500000.0,MX
66.0,170400000.0,AU
68.0,140000000.0,AU
67.0,156000000.0,US
78.0,25000000.0,AU
79.0,170000000.0,AU
40.0,101800000.0,KR
55.0,175000000.0,AU
80.0,15000000.0,AU
63.0,38000000.0,AU
64.0,90000000.0,AU
71.0,69800000.0,US
86.0,9237023.8,JP
59.0,16000000.0,AU
68.0,75000000.0,AU
80.0,5845753.2,US
67.0,60001500.0,AU
69.0,55000000.0,AU
80.0,16000000.0,AU
62.0,66890000.0,AU
61.0,2886392.4,FR
42.0,130500000.0,JP
62.0,72600000.0,US
64.0,75000000.0,AU
63.0,200000000.0,AU
48.0,148800000.0,US
69.0,30000000.0,AU
75.0,111000000.0,AU
76.0,47000000.0,AU
49.0,96200000.0,AU
75.0,100000000.0,AU
73.0,75000000.0,AU
80.0,38000000.0,AU
62.0,35000000.0,AU
70.0,80000000.0,AU
53.0,109000000.0,AU
61.0,20000000.0,AU
80.0,55000000.0,AU
77.0,22000000.0,AU
62.0,42000000.0,AU
77.0,73801827.0,CN
65.0,163740000.0,JP
74.0,27500000.0,FR
58.0,74700000.0,US
81.0,20000000.0,AU
83.0,26500000.0,AU
73.0,23600000.0,AU
61.0,5000000.0,AU
64.0,17000000.0,AU
78.0,48000000.0,AU
75.0,2492000.0,KR
69.0,7600000.0,AU
71.0,3500000.0,AU
70.0,13000000.0,AU
63.0,95200000.0,US
64.0,60000000.0,AU
67.0,102500000.0,AU
66.0,63800000.0,AU
0.0,294700000.0,US
70.0,200000000.0,AU
61.0,82500000.0,AU
57.0,150000000.0,AU
80.0,5377753.2,AR
72.0,35000000.0,AU
86.0,22000000.0,AU
80.0,138660000.0,BR
45.0,74600000.0,US
72.0,7000000.0,AU
59.0,135100000.0,GB
79.0,121100000.0,AU
67.0,90200000.0,US
67.0,42000000.0,AU
35.0,47270000.0,KR
20.0,12001040.0,US
54.0,40000000.0,US
54.0,144000000.0,AU
54.0,30000000.0,AU
20.0,12001040.0,ES
69.0,75000000.0,AU
75.0,13000000.0,AU
82.0,40000000.0,AU
59.0,85600000.0,ES
77.0,150000000.0,AU
74.0,2280000.0,AU
67.0,121400000.0,JP
70.0,30000000.0,AU
70.0,24000000.0,AU
64.0,110000000.0,AU
73.0,50000000.0,AU
61.0,5000000.0,US
55.0,176400000.0,US
64.0,150000000.0,AU
77.0,2800000.0,AU
50.0,151600000.0,BR
59.0,150000000.0,AU
72.0,81200000.0,MX
76.0,12000000.0,US
10.0,201940000.0,KR
71.0,34000000.0,AU
44.0,116874600.0,KR
52.0,81400000.0,US
78.0,188860000.0,US
57.0,85200000.0,US
78.0,26011149.2,JP
56.0,140000000.0,AU
69.0,151500000.0,AU
84.0,35000000.0,AU
80.0,20610000.0,AU
55.0,90000000.0,US
81.0,4000000.0,AU
54.0,24000000.0,US
73.0,138000000.0,AU
30.0,15541000.0,MX
77.0,8500000.0,AU
77.0,12000000.0,AU
70.0,129000000.0,US
62.0,69000000.0,IN
60.0,1344000.0,FR
66.0,101900000.0,AU
49.0,23000000.0,US
72.0,2000000.0,AU
69.0,85000000.0,AU
62.0,26000000.0,AU
64.0,8500000.0,AU
70.0,165000000.0,AU
63.0,32000000.0,AU
63.0,99600000.0,US
59.0,60000000.0,AU
81.0,14000000.0,AU
64.0,2000000.0,AU
66.0,63800000.0,ES
75.0,2000000.0,AU
82.0,1900000.0,AU
59.0,38000000.0,AU
65.0,70000000.0,AU
54.0,145800000.0,US
70.0,17000000.0,AU
72.0,90200000.0,AU
61.0,98400000.0,FR
70.0,75000000.0,AU
65.0,30000000.0,AU
73.0,3000000.0,AU
67.0,5000000.0,AU
70.0,48000000.0,AU
77.0,107600000.0,JP
74.0,6000000.0,US
50.0,107200000.0,US
59.0,35000000.0,AU
59.0,658000.0,AU
61.0,170000000.0,AU
59.0,147200000.0,DE
76.0,15000000.0,AU
65.0,95600000.0,FR
78.0,28000000.0,AU
62.0,10000000.0,US
77.0,200000000.0,AU
67.0,63000000.0,IN
63.0,50000000.0,AU
69.0,10000000.0,CN
63.0,170000000.0,AU
66.0,111000000.0,US
58.0,70000000.0,AU
80.0,15000000.0,AU
65.0,48000000.0,AU
70.0,98400000.0,US
60.0,450000.0,AU
71.0,63700000.0,AU
52.0,77140000.0,US
70.0,35000000.0,AU
53.0,165000000.0,AU
40.0,76800000.0,KR
63.0,24000000.0,AU
68.0,48000000.0,AU
63.0,17000000.0,AU
72.0,5000000.0,AU
67.0,15000000.0,AU
0.0,203540000.0,US
83.0,149200000.0,AU
76.0,55000000.0,AU
74.0,95000000.0,AU
76.0,12000000.0,AU
68.0,56600000.0,US
67.0,10000000.0,FR
50.0,3000000.0,AU
58.0,195000000.0,AU
67.0,40000000.0,AU
66.0,130000000.0,AU
58.0,130000000.0,AU
67.0,143000000.0,US
75.0,96200000.0,AU
53.0,2000000.0,CL
64.0,100940000.0,US
58.0,6130000.0,AU
68.0,24000000.0,AU
77.0,105800000.0,AU
50.0,161600000.0,US
73.0,6300000.0,KR
66.0,103400000.0,JP
62.0,10000000.0,AU
43.0,5503757.2,KR
66.0,30000000.0,AU
79.0,8000000.0,AU
74.0,117000000.0,US
76.0,36000000.0,AU
70.0,28000000.0,AU
70.0,1500000.0,AU
68.0,40000000.0,AU
75.0,98800000.0,US
67.0,20000000.0,AU
57.0,84200000.0,AU
67.0,75500000.0,ES
69.0,137000000.0,JP
55.0,10000000.0,AU
75.0,102000000.0,AU
75.0,12000000.0,AU
58.0,55000000.0,AU
48.0,148800000.0,US
75.0,14000000.0,AU
68.0,12000000.0,AU
74.0,131400000.0,AU
76.0,75000000.0,US
62.0,140000000.0,AU
65.0,95600000.0,DK
64.0,77400000.0,US
74.0,85000000.0,AU
72.0,80000000.0,AU
65.0,17000000.0,AU
74.0,30000000.0,AU
72.0,30000000.0,AU
71.0,28000000.0,AU
74.0,120000000.0,AU
64.0,20000000.0,US
40.0,118800000.0,JP
56.0,30000000.0,US
67.0,6660004.0,AU
49.0,5000000.0,AU
72.0,9000000.0,AU
62.0,165000000.0,JP
59.0,123000000.0,KR
46.0,6421098.6,IT
67.0,125000000.0,AU
75.0,75600000.0,JP
43.0,111500000.0,CN
44.0,124800000.0,MX
77.0,170000000.0,AU
66.0,2000000.0,AU
54.0,116000000.0,AU
59.0,180000000.0,AU
57.0,100000000.0,AU
57.0,5800000.0,AU
56.0,114400000.0,US
66.0,54000000.0,DE
84.0,101800000.0,AU
52.0,170400000.0,HK
63.0,90000000.0,US
72.0,21000000.0,AU
74.0,115400000.0,AU
60.0,5000000.0,US
71.0,190000000.0,US
69.0,123440000.0,US
71.0,90100000.0,US
74.0,1000000.0,AU
63.0,119600000.0,US
65.0,89000000.0,US
71.0,90100000.0,US
76.0,160000000.0,AU
83.0,16000000.0,AU
66.0,100000000.0,AU
67.0,5000000.0,US
62.0,11700000.0,AU
46.0,66500000.0,CO
69.0,200000000.0,AU
69.0,65000000.0,AU
67.0,123000000.0,US
50.0,163600000.0,HK
55.0,70800000.0,IT
60.0,115200000.0,US
67.0,75000000.0,US
76.0,3500000.0,AU
65.0,44740000.0,FR
60.0,135000000.0,AU
79.0,8500000.0,AU
57.0,1000000.0,CA
62.0,73000000.0,AU
55.0,50000000.0,US
58.0,3970000.0,AU
64.0,78000000.0,AU
72.0,143000000.0,JP
100.0,201000000.0,JP
65.0,80000000.0,AU
49.0,167400000.0,NL
77.0,123600000.0,US
63.0,3896000.0,AU
65.0,132000000.0,US
65.0,20000000.0,AU
62.0,127000000.0,AU
67.0,10000000.0,BR
56.0,140000000.0,AU
66.0,180000000.0,AU
68.0,23000000.0,AU
69.0,40000000.0,AU
74.0,67800000.0,ES
68.0,104900000.0,AU
57.0,30000000.0,AU
53.0,20000000.0,US
54.0,25000000.0,AU
71.0,117000000.0,JP
86.0,121500000.0,MX
62.0,2000000.0,US
61.0,25000000.0,AU
69.0,8819200.0,RU
77.0,52023622.6,JP
72.0,68200000.0,IN
72.0,81200000.0,CA
67.0,150000000.0,AU
70.0,95240000.0,AR
73.0,6500000.0,FR
70.0,29296922.0,TH
61.0,172000000.0,AU
61.0,18000000.0,FR
60.0,8600000.0,AU
65.0,7000000.0,AU
69.0,105000000.0,AU
59.0,158740000.0,ES
60.0,73800000.0,CL
60.0,150000000.0,AU
76.0,60800000.0,GB
55.0,5220017.8,AU
79.0,55000000.0,AU
55.0,127800000.0,ES
61.0,87400000.0,US
62.0,75000000.0,AU
62.0,130600000.0,JP
58.0,134000000.0,US
63.0,100000000.0,AU
76.0,178000000.0,AU
61.0,146500000.0,ES
69.0,60000000.0,AU
74.0,79500000.0,GB
72.0,30400000.0,AU
73.0,53600000.0,KR
53.0,119600000.0,KR
49.0,152200000.0,IT
80.0,55000000.0,US
56.0,115000000.0,AU
78.0,6900000.0,AU
71.0,82840000.0,JP
55.0,80000000.0,AU
60.0,17000000.0,AU
79.0,3500000.0,US
82.0,152800000.0,AU
60.0,245000000.0,US
62.0,15774948.0,AU
65.0,89000000.0,AR
69.0,150000000.0,AU
77.0,20000000.0,AU
67.0,150000000.0,AU
57.0,103600000.0,DE
56.0,115000000.0,US
76.0,53000000.0,AU
70.0,128000000.0,GB
66.0,25000000.0,AU
69.0,52000050.0,MX
56.0,40000000.0,AU
56.0,70000000.0,AU
68.0,21000000.0,AU
55.0,4000000.0,AU
58.0,13000000.0,AU
74.0,90000000.0,AU
72.0,110000000.0,AU
73.0,122200000.0,JP
62.0,60000000.0,AU
61.0,110000000.0,AU
58.0,42000000.0,AU
73.0,161200000.0,KR
78.0,90600000.0,MX
62.0,149000000.0,AU
63.0,15000000.0,AU
55.0,20000000.0,US
74.0,140000000.0,AU
59.0,50000000.0,AU
78.0,127200000.0,US
68.0,45000000.0,AU
54.0,29000000.0,US
65.0,215000000.0,AU
72.0,200000000.0,AU
44.0,1543757.2,US
73.0,4000000.0,AU
57.0,117600000.0,KR
71.0,12000000.0,AU
36.0,47270000.0,BR
60.0,170000000.0,AU
62.0,134000000.0,US
47.0,57800000.0,US
66.0,35000000.0,US
64.0,94800000.0,AU
79.0,128800000.0,AU
69.0,73480000.0,TR
62.0,175000000.0,AU
67.0,18000000.0,AU
56.0,10000000.0,AU
71.0,55000000.0,AU
69.0,23000000.0,AU
53.0,84600000.0,DE
81.0,30000000.0,AU
71.0,100000000.0,AU
56.0,130178.0,AU
65.0,132000000.0,AU
68.0,60000000.0,AU
78.0,40000000.0,AU
66.0,54000000.0,PE
64.0,75000000.0,AU
64.0,58000000.0,AU
69.0,103740000.0,CO
77.0,105800000.0,AU
63.0,36708225.8,US
0.0,264940000.0,US
63.0,25000000.0,AU
61.0,25000000.0,AU
63.0,113800000.0,US
63.0,33000000.0,AU
65.0,90000000.0,AU
59.0,18000000.0,AU
66.0,126000000.0,US
82.0,19000000.0,AU
68.0,156000000.0,US
69.0,207000000.0,AU
69.0,23000000.0,AU
69.0,672000.0,AU
69.0,176600000.0,JP
53.0,90000000.0,AU
53.0,20000000.0,AU
64.0,88600000.0,AR
69.0,154000000.0,JP
67.0,4500000.0,AU
54.0,1200000.0,US
74.0,57000000.0,AU
55.0,10000000.0,AU
55.0,10000000.0,AU
71.0,30000000.0,AU
72.0,86800000.0,US
70.0,96140000.0,JP
77.0,11936735.0,CN
65.0,4500000.0,AU
84.0,20000000.0,AU
76.0,22000000.0,AU
64.0,130000000.0,AU
69.0,3000000.0,AU
71.0,5900000.0,JP
67.0,66400000.0,US
60.0,102400000.0,AU
59.0,190400000.0,JP
70.0,118800000.0,AU
73.0,8000000.0,TH
60.0,25000000.0,AU
70.0,3000000.0,AU
67.0,12000000.0,US
68.0,85000000.0,AU
66.0,5000000.0,AU
61.0,922000.0,MX
67.0,25000000.0,AU
70.0,27220000.0,US
64.0,10000000.0,AU
63.0,28000000.0,AU
60.0,110000000.0,AU
71.0,28000000.0,US
70.0,111000000.0,US
67.0,170000000.0,AU
61.0,24000000.0,AU
53.0,121400000.0,KR
74.0,134800000.0,KR
64.0,50000000.0,AU
70.0,60000000.0,AU
59.0,11500000.0,AU
62.0,110000000.0,US
75.0,85000000.0,AU
78.0,28000000.0,AU
0.0,174600000.0,US
61.0,125000000.0,AU
66.0,45000000.0,AU
76.0,112800000.0,JP
79.0,86000000.0,JP
67.0,40000000.0,AU
67.0,3700000.0,AU
61.0,80000000.0,AU
74.0,32000000.0,AU
82.0,8745556.2,JP
63.0,10000000.0,US
49.0,47000000.0,AU
65.0,51000000.0,AU
64.0,140000000.0,AU
80.0,30000000.0,AU
64.0,60720000.0,CN
53.0,119600000.0,JP
68.0,50000000.0,AU
73.0,58000000.0,CH
76.0,100000000.0,US
76.0,5800000.0,US
69.0,93600000.0,US
79.0,72000000.0,AU
45.0,6000000.0,DE
67.0,70000000.0,AU
61.0,100000000.0,AU
64.0,91200000.0,AU
56.0,40000000.0,AU
63.0,150000000.0,AU
70.0,126371600.0,CN
72.0,27000000.0,AU
73.0,89900000.0,JP
70.0,30408000.0,AU
56.0,120000000.0,AU
82.0,90000000.0,AU
68.0,98140000.0,AU
63.0,100000.0,IT
63.0,83600000.0,US
64.0,28000000.0,AU
70.0,150000000.0,AU
40.0,101800000.0,HK
72.0,115500000.0,US
59.0,54000000.0,AU
51.0,50000000.0,US
64.0,74000000.0,AU
71.0,21000000.0,KR
61.0,135000000.0,AU
79.0,160000000.0,GB
52.0,121600000.0,PL
63.0,110000000.0,JP
55.0,127800000.0,FR
58.0,97140000.0,HK
68.0,3500000.0,AU
64.0,210000000.0,AU
64.0,99000000.0,AU
56.0,80300000.0,AU
25.0,9541040.0,KR
61.0,16000000.0,AU
83.0,16400000.0,AU
62.0,10000000.0,US
59.0,200000000.0,AU
78.0,19000000.0,AU
66.0,47220616.4,US
74.0,50300000.0,AU
59.0,64000000.0,US
47.0,129200000.0,KR
69.0,110000000.0,AU
74.0,95000000.0,AU
62.0,67000000.0,AU
68.0,50000000.0,AU
71.0,65000000.0,AU
80.0,14000000.0,AU
82.0,8575000.0,AU
66.0,25000000.0,AU
45.0,3000000.0,US
72.0,35000000.0,US
56.0,14000000.0,AU
50.0,154600000.0,AU
64.0,126200000.0,US
57.0,109000000.0,JP
65.0,175000000.0,AU
74.0,30000000.0,AU
66.0,24000000.0,AU
52.0,91000000.0,PH
76.0,15000000.0,AU
76.0,10000000.0,AU
76.0,325000.0,AU
48.0,147180000.0,US
52.0,136400000.0,KR
81.0,4000000.0,AU
60.0,131600000.0,AU
82.0,2200000.0,AU
62.0,22000000.0,AU
63.0,12500000.0,AU
68.0,20000000.0,AU
78.0,31011149.2,AU
62.0,3000000.0,US
66.0,94650000.0,US
58.0,7000000.0,AU
83.0,3000000.0,AU
55.0,112000000.0,US
68.0,90000000.0,AU
61.0,141400000.0,US
72.0,115500000.0,US
55.0,137000000.0,AU
57.0,114800000.0,TR
68.0,12800000.0,AU
85.0,340000.0,AU
72.0,115200000.0,AU
64.0,92600000.0,US
0.0,246000000.0,US
67.0,41500000.0,FR
76.0,104800000.0,JP
50.0,10000000.0,AU
55.0,50000000.0,AU
73.0,130000000.0,AU
58.0,160000000.0,AU
44.0,87500000.0,AU
54.0,125000000.0,AU
73.0,7048000.0,US
69.0,30000000.0,AU
77.0,105800000.0,AU
69.0,23000000.0,AU
77.0,3400000.0,ES
61.0,107000000.0,US
58.0,108200000.0,KR
58.0,30000000.0,AU
77.0,13000000.0,AU
75.0,85000000.0,AU
73.0,134400000.0,US
74.0,92800000.0,AU
59.0,88000000.0,JP
65.0,15000000.0,AU
65.0,10000000.0,AU
65.0,325000.0,AU
68.0,103040000.0,US
80.0,9000000.0,AU
67.0,25000000.0,AU
61.0,6000000.0,AU
79.0,94000000.0,MX
66.0,2500000.0,AR
56.0,1000000.0,US
55.0,95000000.0,AU
74.0,66600000.0,US
75.0,141000000.0,AU
75.0,90000000.0,AU
71.0,127000000.0,US
78.0,98960000.0,KR
84.0,3300000.0,AU
70.0,152000000.0,US
76.0,24000000.0,AU
76.0,76000000.0,AU
76.0,61000000.0,AU
20.0,9541040.0,HK
84.0,30000000.0,AU
70.0,78700000.0,FR
60.0,127600000.0,CN
60.0,125000000.0,AU
60.0,65000000.0,AU
59.0,40000000.0,AU
79.0,40000000.0,AU
63.0,114800000.0,US
50.0,114000000.0,DE
68.0,45000000.0,AU
49.0,3001100.0,AU
72.0,113400000.0,US
72.0,35000000.0,AU
79.0,25000000.0,AU
74.0,60000000.0,AU
67.0,25000000.0,AU
47.0,167000000.0,US
56.0,70000000.0,AU
71.0,25634800.0,JP
64.0,78000000.0,SE
70.0,165000000.0,US
58.0,88000000.0,US
65.0,117600000.0,US
44.0,112600000.0,JP
63.0,140000000.0,AU
0.0,167540000.0,JP
66.0,275000000.0,AU
53.0,153600000.0,US
50.0,60000000.0,AU
75.0,200000000.0,AU
60.0,29000000.0,AU
49.0,108600000.0,FR
71.0,90000000.0,AU
78.0,5500000.0,KR
58.0,35000000.0,AU
56.0,80300000.0,KR
73.0,85000000.0,AU
92.0,215600000.0,KR
67.0,145400000.0,AU
58.0,40000000.0,US
53.0,99000000.0,US
68.0,71180000.0,AU
68.0,6300000.0,NO
72.0,20000000.0,AU
72.0,90000000.0,AU
56.0,1800000.0,AU
61.0,230758.0,DE
74.0,139800000.0,ES
66.0,127000000.0,AU
75.0,75000000.0,AU
70.0,174600000.0,NO
78.0,101700000.0,US
0.0,174600000.0,PH
65.0,100000000.0,AU
82.0,23000000.0,AU
78.0,38211149.2,AU
80.0,27610000.0,AU
75.0,107400000.0,JP
63.0,125687.0,AU
42.0,20000000.0,AU
75.0,104300000.0,AU
72.0,24292400.0,AU
52.0,5000000.0,US
47.0,105600000.0,US
50.0,156000000.0,IT
